Order ID,Time Customer Ordered,Order Status,Food Sales
UE-002259,12/31/2025 06:42 PM,Completed,46.53
UE-002260,12/31/2025 07:15 PM,Completed,25.0
UE-002261,12/31/2025 07:19 PM,Completed,51.26
UE-002262,12/31/2025 07:47 PM,Completed,137.64
UE-002263,12/31/2025 07:55 PM,Completed,49.09
UE-002264,12/31/2025 08:03 PM,Completed,141.44
UE-002265,12/31/2025 09:09 PM,Completed,80.3
UE-002266,12/31/2025 09:35 PM,Completed,64.6
UE-002267,01/01/2026 12:52 PM,Completed,71.99
UE-002268,01/01/2026 01:46 PM,Completed,63.42
UE-002269,01/01/2026 01:47 PM,Completed,44.72
UE-002270,01/01/2026 02:09 PM,Completed,25.0
UE-002271,01/01/2026 02:55 PM,Completed,90.4
UE-002272,01/01/2026 03:42 PM,Completed,79.14
UE-002273,01/01/2026 04:40 PM,Completed,95.94
UE-002274,01/01/2026 05:39 PM,Completed,168.24
UE-002275,01/01/2026 06:01 PM,Completed,125.28
UE-002276,01/01/2026 06:22 PM,Completed,44.81
UE-002277,01/01/2026 06:39 PM,Completed,49.1
UE-002278,01/02/2026 01:54 PM,Completed,116.66
UE-002279,01/02/2026 06:10 PM,Completed,135.12
UE-002280,01/02/2026 07:31 PM,Completed,30.9
UE-002281,01/02/2026 07:33 PM,Completed,91.22
UE-002282,01/02/2026 07:45 PM,Completed,96.62
UE-002283,01/02/2026 08:00 PM,Completed,43.0
UE-002284,01/02/2026 08:05 PM,Completed,122.28
UE-002285,01/02/2026 08:34 PM,Completed,45.06
UE-002286,01/02/2026 08:40 PM,Completed,94.37
UE-002287,01/02/2026 08:41 PM,Completed,65.32
UE-002288,01/02/2026 08:56 PM,Completed,35.29
UE-002289,01/02/2026 09:03 PM,Completed,135.31
UE-002290,01/02/2026 09:18 PM,Completed,36.86
UE-002291,01/02/2026 09:35 PM,Completed,42.96
UE-002292,01/02/2026 09:59 PM,Completed,156.04
UE-002293,01/03/2026 05:58 PM,Completed,62.08
UE-002294,01/03/2026 06:11 PM,Completed,52.79
UE-002295,01/03/2026 06:44 PM,Completed,34.28
UE-002296,01/03/2026 06:52 PM,Completed,60.82
UE-002297,01/03/2026 07:06 PM,Completed,158.97
UE-002298,01/03/2026 07:57 PM,Completed,25.0
UE-002299,01/03/2026 07:58 PM,Completed,158.39
UE-002300,01/03/2026 08:07 PM,Completed,81.63
UE-002301,01/03/2026 08:09 PM,Completed,40.52
UE-002302,01/04/2026 01:36 PM,Completed,88.33
UE-002303,01/04/2026 02:00 PM,Completed,116.33
UE-002304,01/04/2026 05:11 PM,Completed,93.41
UE-002305,01/04/2026 05:35 PM,Completed,40.47
UE-002306,01/04/2026 05:37 PM,Completed,71.19
UE-002307,01/04/2026 05:57 PM,Completed,54.29
UE-002308,01/04/2026 07:53 PM,Completed,60.8
UE-002309,01/04/2026 08:11 PM,Completed,25.0
UE-002310,01/04/2026 09:07 PM,Completed,130.62
UE-002311,01/04/2026 09:17 PM,Completed,34.75
UE-002312,01/04/2026 09:58 PM,Completed,519.24
UE-002313,01/05/2026 01:06 PM,Completed,87.66
UE-002314,01/05/2026 04:02 PM,Completed,117.45
UE-002315,01/05/2026 05:16 PM,Completed,58.29
UE-002316,01/05/2026 05:51 PM,Completed,26.92
UE-002317,01/05/2026 06:19 PM,Completed,49.73
UE-002318,01/05/2026 08:36 PM,Completed,43.23
UE-002319,01/05/2026 09:25 PM,Completed,82.71
UE-002320,01/05/2026 09:29 PM,Completed,212.67
UE-002321,01/06/2026 05:00 PM,Completed,39.05
UE-002322,01/06/2026 05:23 PM,Completed,61.95
UE-002323,01/06/2026 05:35 PM,Completed,25.0
UE-002324,01/06/2026 06:14 PM,Completed,25.0
UE-002325,01/06/2026 06:51 PM,Completed,120.23
UE-002326,01/06/2026 07:10 PM,Completed,362.07
UE-002327,01/06/2026 07:28 PM,Completed,90.93
UE-002328,01/06/2026 08:30 PM,Completed,52.3
UE-002329,01/06/2026 08:31 PM,Completed,34.16
UE-002330,01/06/2026 09:18 PM,Completed,76.06
UE-002331,01/06/2026 09:25 PM,Completed,34.27
UE-002332,01/07/2026 05:00 PM,Completed,30.92
UE-002333,01/07/2026 05:08 PM,Completed,48.18
UE-002334,01/07/2026 05:16 PM,Completed,32.3
UE-002335,01/07/2026 06:26 PM,Completed,47.77
UE-002336,01/07/2026 08:46 PM,Completed,79.54
UE-002337,01/08/2026 12:28 PM,Completed,141.05
UE-002338,01/08/2026 02:23 PM,Completed,71.79
UE-002339,01/08/2026 03:17 PM,Completed,28.94
UE-002340,01/08/2026 04:30 PM,Completed,78.31
UE-002341,01/08/2026 04:56 PM,Completed,52.58
UE-002342,01/08/2026 05:14 PM,Completed,33.17
UE-002343,01/08/2026 05:27 PM,Completed,28.33
UE-002344,01/08/2026 05:42 PM,Completed,141.33
UE-002345,01/08/2026 06:00 PM,Completed,98.32
UE-002346,01/08/2026 06:28 PM,Completed,62.23
UE-002347,01/08/2026 06:41 PM,Completed,29.28
UE-002348,01/08/2026 06:43 PM,Completed,61.37
UE-002349,01/08/2026 07:01 PM,Completed,33.55
UE-002350,01/08/2026 07:24 PM,Completed,67.63
UE-002351,01/08/2026 07:33 PM,Completed,39.63
UE-002352,01/08/2026 07:47 PM,Completed,28.32
UE-002353,01/08/2026 08:37 PM,Completed,81.6
UE-002354,01/08/2026 08:48 PM,Completed,67.49
UE-002355,01/08/2026 09:53 PM,Completed,71.8
UE-002356,01/09/2026 12:14 PM,Completed,67.1
UE-002357,01/09/2026 02:29 PM,Completed,64.81
UE-002358,01/09/2026 04:57 PM,Completed,25.0
UE-002359,01/09/2026 05:12 PM,Completed,64.32
UE-002360,01/09/2026 05:35 PM,Completed,51.88
UE-002361,01/09/2026 07:00 PM,Completed,125.47
UE-002362,01/09/2026 07:23 PM,Completed,161.62
UE-002363,01/09/2026 07:24 PM,Completed,42.36
UE-002364,01/10/2026 02:12 PM,Completed,58.01
UE-002365,01/10/2026 04:48 PM,Completed,36.53
UE-002366,01/10/2026 05:23 PM,Completed,28.53
UE-002367,01/10/2026 05:25 PM,Completed,45.11
UE-002368,01/10/2026 06:51 PM,Completed,36.68
UE-002369,01/10/2026 06:52 PM,Completed,106.4
UE-002370,01/10/2026 07:09 PM,Completed,95.92
UE-002371,01/10/2026 07:46 PM,Completed,130.1
UE-002372,01/10/2026 08:11 PM,Completed,116.99
UE-002373,01/10/2026 08:12 PM,Completed,104.51
UE-002374,01/10/2026 08:24 PM,Completed,56.16
UE-002375,01/10/2026 08:38 PM,Completed,63.13
UE-002376,01/10/2026 09:16 PM,Completed,139.44
UE-002377,01/11/2026 01:26 PM,Completed,352.48
UE-002378,01/11/2026 04:22 PM,Completed,77.19
UE-002379,01/11/2026 04:33 PM,Completed,97.51
UE-002380,01/11/2026 04:44 PM,Completed,34.12
UE-002381,01/11/2026 05:05 PM,Completed,27.15
UE-002382,01/11/2026 05:35 PM,Completed,31.63
UE-002383,01/11/2026 06:03 PM,Completed,31.44
UE-002384,01/11/2026 07:09 PM,Completed,152.14
UE-002385,01/11/2026 08:27 PM,Completed,69.56
UE-002386,01/11/2026 08:35 PM,Completed,116.12
UE-002387,01/12/2026 04:43 PM,Completed,333.75
UE-002388,01/12/2026 05:21 PM,Completed,29.9
UE-002389,01/12/2026 06:28 PM,Completed,25.0
UE-002390,01/12/2026 07:52 PM,Completed,73.41
UE-002391,01/12/2026 08:36 PM,Completed,69.53
UE-002392,01/12/2026 09:03 PM,Completed,70.67
UE-002393,01/12/2026 09:16 PM,Completed,27.23
UE-002394,01/12/2026 09:48 PM,Completed,65.26
UE-002395,01/13/2026 11:23 AM,Completed,92.33
UE-002396,01/13/2026 12:23 PM,Completed,29.48
UE-002397,01/13/2026 04:07 PM,Completed,100.44
UE-002398,01/13/2026 05:03 PM,Completed,79.01
UE-002399,01/13/2026 05:25 PM,Completed,44.93
UE-002400,01/13/2026 06:21 PM,Completed,37.41
UE-002401,01/13/2026 07:24 PM,Completed,75.24
UE-002402,01/13/2026 07:28 PM,Completed,102.22
UE-002403,01/13/2026 07:40 PM,Completed,81.07
UE-002404,01/13/2026 07:45 PM,Completed,63.05
UE-002405,01/13/2026 08:38 PM,Completed,25.0
UE-002406,01/13/2026 09:50 PM,Completed,109.09
UE-002407,01/14/2026 11:17 AM,Completed,38.59
UE-002408,01/14/2026 01:56 PM,Completed,99.68
UE-002409,01/14/2026 04:57 PM,Completed,109.84
UE-002410,01/14/2026 05:04 PM,Completed,159.38
UE-002411,01/14/2026 05:31 PM,Completed,25.0
UE-002412,01/14/2026 05:33 PM,Completed,161.95
UE-002413,01/14/2026 05:38 PM,Completed,59.43
UE-002414,01/14/2026 06:37 PM,Completed,121.46
UE-002415,01/14/2026 07:32 PM,Completed,68.69
UE-002416,01/14/2026 07:35 PM,Completed,87.43
UE-002417,01/15/2026 11:38 AM,Completed,35.31
UE-002418,01/15/2026 02:35 PM,Completed,39.14
UE-002419,01/15/2026 04:19 PM,Completed,77.19
UE-002420,01/15/2026 05:08 PM,Completed,25.0
UE-002421,01/15/2026 05:41 PM,Completed,29.2
UE-002422,01/15/2026 06:59 PM,Completed,49.21
UE-002423,01/15/2026 07:06 PM,Completed,120.15
UE-002424,01/15/2026 07:20 PM,Completed,162.23
UE-002425,01/15/2026 07:36 PM,Completed,105.14
UE-002426,01/15/2026 07:38 PM,Completed,139.12
UE-002427,01/16/2026 01:47 PM,Completed,67.89
UE-002428,01/16/2026 05:05 PM,Completed,27.73
UE-002429,01/16/2026 05:12 PM,Completed,42.72
UE-002430,01/16/2026 05:34 PM,Completed,53.96
UE-002431,01/16/2026 05:44 PM,Completed,39.22
UE-002432,01/16/2026 06:21 PM,Completed,61.02
UE-002433,01/16/2026 06:40 PM,Completed,27.7
UE-002434,01/16/2026 06:40 PM,Completed,92.0
UE-002435,01/16/2026 06:54 PM,Completed,76.48
UE-002436,01/16/2026 07:02 PM,Completed,74.16
UE-002437,01/16/2026 07:53 PM,Completed,123.42
UE-002438,01/16/2026 08:25 PM,Completed,25.41
UE-002439,01/16/2026 09:30 PM,Completed,92.42
UE-002440,01/17/2026 11:57 AM,Completed,291.56
UE-002441,01/17/2026 12:40 PM,Completed,50.35
UE-002442,01/17/2026 01:09 PM,Completed,106.68
UE-002443,01/17/2026 01:17 PM,Completed,83.56
UE-002444,01/17/2026 01:19 PM,Completed,41.68
UE-002445,01/17/2026 01:51 PM,Completed,47.91
UE-002446,01/17/2026 02:48 PM,Completed,69.38
UE-002447,01/17/2026 05:48 PM,Completed,27.92
UE-002448,01/17/2026 05:59 PM,Completed,57.63
UE-002449,01/17/2026 06:08 PM,Completed,25.0
UE-002450,01/17/2026 06:39 PM,Completed,63.33
UE-002451,01/17/2026 06:50 PM,Completed,95.88
UE-002452,01/17/2026 06:57 PM,Completed,37.62
UE-002453,01/17/2026 07:03 PM,Completed,25.0
UE-002454,01/17/2026 07:09 PM,Completed,25.96
UE-002455,01/17/2026 07:32 PM,Completed,25.85
UE-002456,01/17/2026 07:45 PM,Completed,81.28
UE-002457,01/17/2026 08:00 PM,Completed,43.12
UE-002458,01/17/2026 08:20 PM,Completed,414.89
UE-002459,01/17/2026 09:02 PM,Completed,88.82
UE-002460,01/17/2026 09:26 PM,Completed,55.57
UE-002461,01/18/2026 11:07 AM,Completed,101.84
UE-002462,01/18/2026 04:33 PM,Completed,25.0
UE-002463,01/18/2026 06:09 PM,Completed,64.54
UE-002464,01/18/2026 06:25 PM,Completed,25.0
UE-002465,01/18/2026 06:44 PM,Completed,106.97
UE-002466,01/18/2026 06:46 PM,Completed,137.3
UE-002467,01/18/2026 06:59 PM,Completed,25.0
UE-002468,01/18/2026 06:59 PM,Completed,38.81
UE-002469,01/18/2026 08:14 PM,Completed,126.01
UE-002470,01/19/2026 01:51 PM,Completed,35.78
UE-002471,01/19/2026 02:12 PM,Completed,64.01
UE-002472,01/19/2026 05:04 PM,Completed,49.96
UE-002473,01/19/2026 06:09 PM,Completed,86.42
UE-002474,01/19/2026 07:23 PM,Completed,26.38
UE-002475,01/19/2026 07:38 PM,Completed,46.8
UE-002476,01/19/2026 09:34 PM,Completed,75.14
UE-002477,01/20/2026 02:38 PM,Completed,129.84
UE-002478,01/20/2026 04:02 PM,Completed,77.7
UE-002479,01/20/2026 05:02 PM,Completed,28.97
UE-002480,01/20/2026 05:56 PM,Completed,28.78
UE-002481,01/20/2026 06:03 PM,Completed,25.0
UE-002482,01/20/2026 06:25 PM,Completed,30.53
UE-002483,01/20/2026 08:45 PM,Completed,25.0
UE-002484,01/21/2026 01:50 PM,Completed,70.74
UE-002485,01/21/2026 01:51 PM,Completed,92.39
UE-002486,01/21/2026 05:09 PM,Completed,33.78
UE-002487,01/21/2026 05:34 PM,Completed,35.42
UE-002488,01/21/2026 05:42 PM,Completed,30.52
UE-002489,01/21/2026 06:14 PM,Completed,44.17
UE-002490,01/21/2026 07:35 PM,Completed,67.8
UE-002491,01/21/2026 08:34 PM,Completed,34.03
UE-002492,01/22/2026 06:50 PM,Completed,138.93
UE-002493,01/22/2026 07:17 PM,Completed,95.57
UE-002494,01/22/2026 07:54 PM,Completed,30.32
UE-002495,01/22/2026 08:52 PM,Completed,370.95
UE-002496,01/22/2026 09:00 PM,Completed,25.0
UE-002497,01/22/2026 09:20 PM,Completed,30.23
UE-002498,01/23/2026 11:50 AM,Completed,41.47
UE-002499,01/23/2026 12:12 PM,Completed,25.63
UE-002500,01/23/2026 12:27 PM,Completed,263.06
UE-002501,01/23/2026 01:01 PM,Completed,101.27
UE-002502,01/23/2026 04:34 PM,Completed,28.18
UE-002503,01/23/2026 05:06 PM,Completed,139.0
UE-002504,01/23/2026 05:09 PM,Completed,140.16
UE-002505,01/23/2026 05:17 PM,Completed,33.39
UE-002506,01/23/2026 05:33 PM,Completed,49.67
UE-002507,01/23/2026 05:48 PM,Completed,45.25
UE-002508,01/23/2026 05:49 PM,Completed,65.8
UE-002509,01/23/2026 06:34 PM,Completed,63.56
UE-002510,01/23/2026 06:41 PM,Completed,27.66
UE-002511,01/23/2026 07:56 PM,Completed,28.75
UE-002512,01/23/2026 08:05 PM,Completed,25.0
UE-002513,01/23/2026 08:12 PM,Completed,74.68
UE-002514,01/23/2026 08:56 PM,Completed,86.86
UE-002515,01/23/2026 09:23 PM,Completed,76.25
UE-002516,01/23/2026 09:54 PM,Completed,477.87
UE-002517,01/24/2026 12:44 PM,Completed,25.0
UE-002518,01/24/2026 01:24 PM,Completed,50.01
UE-002519,01/24/2026 05:39 PM,Completed,25.0
UE-002520,01/24/2026 06:30 PM,Completed,31.6
UE-002521,01/24/2026 06:40 PM,Completed,228.88
UE-002522,01/24/2026 07:06 PM,Completed,40.04
UE-002523,01/24/2026 07:18 PM,Completed,38.92
UE-002524,01/24/2026 07:40 PM,Completed,25.21
UE-002525,01/24/2026 08:06 PM,Completed,46.1
UE-002526,01/24/2026 08:18 PM,Completed,51.86
UE-002527,01/24/2026 08:55 PM,Completed,67.44
UE-002528,01/24/2026 09:49 PM,Completed,25.0
UE-002529,01/25/2026 11:21 AM,Completed,76.66
UE-002530,01/25/2026 01:31 PM,Completed,116.2
UE-002531,01/25/2026 04:46 PM,Completed,25.0
UE-002532,01/25/2026 05:50 PM,Completed,45.28
UE-002533,01/25/2026 05:57 PM,Completed,70.27
UE-002534,01/25/2026 06:04 PM,Completed,27.48
UE-002535,01/25/2026 06:28 PM,Completed,123.45
UE-002536,01/25/2026 07:26 PM,Completed,311.23
UE-002537,01/25/2026 07:47 PM,Completed,126.97
UE-002538,01/26/2026 11:16 AM,Completed,44.24
UE-002539,01/26/2026 01:36 PM,Completed,126.67
UE-002540,01/26/2026 01:58 PM,Completed,64.14
UE-002541,01/26/2026 05:13 PM,Completed,58.69
UE-002542,01/26/2026 05:41 PM,Completed,120.45
UE-002543,01/26/2026 06:36 PM,Completed,30.56
UE-002544,01/26/2026 06:47 PM,Completed,52.62
UE-002545,01/26/2026 06:51 PM,Completed,53.08
UE-002546,01/26/2026 06:53 PM,Completed,25.0
UE-002547,01/26/2026 07:46 PM,Completed,26.6
UE-002548,01/27/2026 05:22 PM,Completed,25.36
UE-002549,01/27/2026 05:32 PM,Completed,104.27
UE-002550,01/27/2026 06:43 PM,Completed,63.19
UE-002551,01/27/2026 07:26 PM,Completed,37.61
UE-002552,01/28/2026 01:20 PM,Completed,65.12
UE-002553,01/28/2026 05:20 PM,Completed,39.95
UE-002554,01/28/2026 05:44 PM,Completed,46.42
UE-002555,01/28/2026 05:48 PM,Completed,60.17
UE-002556,01/28/2026 06:02 PM,Completed,65.89
UE-002557,01/28/2026 06:11 PM,Completed,34.05
UE-002558,01/28/2026 06:25 PM,Completed,100.85
UE-002559,01/28/2026 06:44 PM,Completed,78.37
UE-002560,01/28/2026 07:47 PM,Completed,121.04
UE-002561,01/28/2026 07:50 PM,Completed,32.7
UE-002562,01/28/2026 08:46 PM,Completed,27.89
UE-002563,01/29/2026 12:09 PM,Completed,91.25
UE-002564,01/29/2026 12:12 PM,Completed,25.0
UE-002565,01/29/2026 12:40 PM,Completed,59.47
UE-002566,01/29/2026 01:15 PM,Completed,59.61
UE-002567,01/29/2026 06:36 PM,Completed,73.1
UE-002568,01/29/2026 06:37 PM,Completed,77.08
UE-002569,01/29/2026 07:09 PM,Completed,70.09
UE-002570,01/29/2026 07:09 PM,Completed,48.7
UE-002571,01/29/2026 07:56 PM,Completed,44.2
UE-002572,01/29/2026 08:22 PM,Completed,71.63
UE-002573,01/30/2026 01:21 PM,Completed,25.0
UE-002574,01/30/2026 04:56 PM,Completed,61.25
UE-002575,01/30/2026 05:49 PM,Completed,87.99
UE-002576,01/30/2026 06:40 PM,Completed,78.15
UE-002577,01/30/2026 06:40 PM,Completed,31.18
UE-002578,01/30/2026 07:02 PM,Completed,138.86
UE-002579,01/30/2026 07:24 PM,Completed,51.22
UE-002580,01/30/2026 07:39 PM,Completed,25.0
UE-002581,01/30/2026 07:59 PM,Completed,75.04
UE-002582,01/30/2026 08:44 PM,Completed,32.26
UE-002583,01/30/2026 09:08 PM,Completed,122.82
UE-002584,01/30/2026 09:55 PM,Completed,57.14
UE-002585,01/31/2026 11:31 AM,Completed,25.0
UE-002586,01/31/2026 12:05 PM,Completed,100.13
UE-002587,01/31/2026 12:40 PM,Completed,115.81
UE-002588,01/31/2026 05:39 PM,Completed,141.24
UE-002589,01/31/2026 06:20 PM,Completed,139.01
UE-002590,01/31/2026 06:38 PM,Completed,111.58
UE-002591,01/31/2026 07:03 PM,Completed,34.05
UE-002592,01/31/2026 07:37 PM,Completed,227.41
UE-002593,01/31/2026 07:37 PM,Completed,37.12
UE-002594,01/31/2026 07:48 PM,Completed,71.63
UE-002595,01/31/2026 07:53 PM,Completed,36.26
UE-002596,01/31/2026 08:43 PM,Completed,60.57
UE-002597,01/31/2026 09:51 PM,Completed,31.14
UE-002598,01/31/2026 09:52 PM,Completed,48.63
UE-002599,02/01/2026 01:09 PM,Completed,95.87
UE-002600,02/01/2026 03:42 PM,Completed,96.61
UE-002601,02/01/2026 04:52 PM,Completed,62.58
UE-002602,02/01/2026 08:35 PM,Completed,56.7
UE-002603,02/02/2026 04:55 PM,Completed,25.0
UE-002604,02/02/2026 05:07 PM,Completed,35.45
UE-002605,02/02/2026 06:02 PM,Completed,25.0
UE-002606,02/02/2026 06:56 PM,Completed,34.31
UE-002607,02/02/2026 07:34 PM,Completed,26.54
UE-002608,02/03/2026 01:11 PM,Completed,96.03
UE-002609,02/03/2026 05:03 PM,Completed,83.91
UE-002610,02/03/2026 05:03 PM,Completed,251.28
UE-002611,02/03/2026 05:10 PM,Completed,42.72
UE-002612,02/03/2026 05:39 PM,Completed,117.38
UE-002613,02/03/2026 05:58 PM,Completed,111.4
UE-002614,02/03/2026 06:02 PM,Completed,123.74
UE-002615,02/03/2026 06:21 PM,Completed,110.64
UE-002616,02/03/2026 06:24 PM,Completed,66.18
UE-002617,02/03/2026 06:57 PM,Completed,59.96
UE-002618,02/03/2026 07:16 PM,Completed,31.15
UE-002619,02/03/2026 07:45 PM,Completed,84.8
UE-002620,02/03/2026 08:21 PM,Completed,99.7
UE-002621,02/03/2026 09:34 PM,Completed,25.0
UE-002622,02/04/2026 01:12 PM,Completed,31.77
UE-002623,02/04/2026 04:31 PM,Completed,58.92
UE-002624,02/04/2026 05:48 PM,Completed,69.56
UE-002625,02/04/2026 06:00 PM,Completed,32.15
UE-002626,02/04/2026 06:57 PM,Completed,37.22
UE-002627,02/04/2026 07:35 PM,Completed,160.29
UE-002628,02/04/2026 07:37 PM,Completed,51.34
UE-002629,02/04/2026 08:00 PM,Completed,42.92
UE-002630,02/04/2026 08:03 PM,Completed,35.59
UE-002631,02/05/2026 12:00 PM,Completed,77.68
UE-002632,02/05/2026 06:02 PM,Completed,57.81
UE-002633,02/05/2026 06:44 PM,Completed,75.92
UE-002634,02/05/2026 07:24 PM,Completed,90.46
UE-002635,02/05/2026 09:28 PM,Completed,113.67
UE-002636,02/06/2026 01:52 PM,Completed,29.73
UE-002637,02/06/2026 02:50 PM,Completed,81.8
UE-002638,02/06/2026 02:51 PM,Completed,65.15
UE-002639,02/06/2026 04:26 PM,Completed,25.0
UE-002640,02/06/2026 05:37 PM,Completed,102.6
UE-002641,02/06/2026 06:38 PM,Completed,113.86
UE-002642,02/06/2026 06:41 PM,Completed,26.14
UE-002643,02/06/2026 06:54 PM,Completed,88.97
UE-002644,02/06/2026 07:09 PM,Completed,93.61
UE-002645,02/06/2026 07:51 PM,Completed,109.05
UE-002646,02/06/2026 07:53 PM,Completed,67.79
UE-002647,02/06/2026 08:32 PM,Completed,50.58
UE-002648,02/06/2026 09:35 PM,Completed,27.26
UE-002649,02/06/2026 09:51 PM,Completed,156.2
UE-002650,02/07/2026 12:00 PM,Completed,91.68
UE-002651,02/07/2026 03:29 PM,Completed,63.85
UE-002652,02/07/2026 04:11 PM,Completed,104.59
UE-002653,02/07/2026 05:19 PM,Completed,25.0
UE-002654,02/07/2026 06:11 PM,Completed,57.34
UE-002655,02/07/2026 06:22 PM,Completed,163.61
UE-002656,02/07/2026 06:22 PM,Completed,75.25
UE-002657,02/07/2026 06:44 PM,Completed,41.65
UE-002658,02/07/2026 07:24 PM,Completed,46.62
UE-002659,02/07/2026 07:28 PM,Completed,54.52
UE-002660,02/07/2026 07:43 PM,Completed,102.39
UE-002661,02/07/2026 09:36 PM,Completed,224.25
UE-002662,02/07/2026 09:37 PM,Completed,89.47
UE-002663,02/08/2026 05:39 PM,Completed,55.65
UE-002664,02/08/2026 07:33 PM,Completed,63.55
UE-002665,02/08/2026 08:25 PM,Completed,46.79
UE-002666,02/08/2026 08:30 PM,Completed,25.0
UE-002667,02/08/2026 08:59 PM,Completed,33.59
UE-002668,02/08/2026 09:52 PM,Completed,39.86
UE-002669,02/09/2026 01:54 PM,Completed,45.65
UE-002670,02/09/2026 05:08 PM,Completed,134.08
UE-002671,02/09/2026 05:14 PM,Completed,52.67
UE-002672,02/09/2026 05:20 PM,Completed,25.0
UE-002673,02/09/2026 05:50 PM,Completed,67.21
UE-002674,02/09/2026 06:19 PM,Completed,40.16
UE-002675,02/09/2026 06:59 PM,Completed,39.99
UE-002676,02/09/2026 07:17 PM,Completed,65.4
UE-002677,02/09/2026 07:20 PM,Completed,81.11
UE-002678,02/09/2026 07:25 PM,Completed,175.25
UE-002679,02/09/2026 08:26 PM,Completed,86.8
UE-002680,02/09/2026 08:29 PM,Completed,34.0
UE-002681,02/09/2026 08:54 PM,Completed,520.35
UE-002682,02/09/2026 09:53 PM,Completed,77.23
UE-002683,02/10/2026 11:14 AM,Completed,125.74
UE-002684,02/10/2026 02:50 PM,Completed,81.9
UE-002685,02/10/2026 03:48 PM,Completed,117.95
UE-002686,02/10/2026 04:18 PM,Completed,32.47
UE-002687,02/10/2026 04:23 PM,Completed,130.53
UE-002688,02/10/2026 05:22 PM,Completed,71.23
UE-002689,02/10/2026 05:30 PM,Completed,63.61
UE-002690,02/10/2026 05:33 PM,Completed,104.24
UE-002691,02/10/2026 05:43 PM,Completed,26.22
UE-002692,02/10/2026 05:47 PM,Completed,98.7
UE-002693,02/10/2026 05:55 PM,Completed,25.0
UE-002694,02/10/2026 05:57 PM,Completed,110.28
UE-002695,02/10/2026 06:09 PM,Completed,177.1
UE-002696,02/10/2026 07:02 PM,Completed,129.7
UE-002697,02/10/2026 07:31 PM,Completed,30.15
UE-002698,02/10/2026 07:39 PM,Completed,123.41
UE-002699,02/10/2026 07:45 PM,Completed,36.89
UE-002700,02/11/2026 11:22 AM,Completed,80.72
UE-002701,02/11/2026 01:27 PM,Completed,143.07
UE-002702,02/11/2026 03:59 PM,Completed,82.04
UE-002703,02/11/2026 05:19 PM,Completed,40.92
UE-002704,02/11/2026 05:24 PM,Completed,38.06
UE-002705,02/11/2026 05:36 PM,Completed,38.22
UE-002706,02/11/2026 05:38 PM,Completed,46.42
UE-002707,02/11/2026 05:49 PM,Completed,34.69
UE-002708,02/11/2026 06:03 PM,Completed,58.72
UE-002709,02/11/2026 06:45 PM,Completed,111.31
UE-002710,02/11/2026 06:48 PM,Completed,115.22
UE-002711,02/11/2026 06:50 PM,Completed,81.88
UE-002712,02/11/2026 07:55 PM,Completed,73.22
UE-002713,02/11/2026 07:56 PM,Completed,143.07
UE-002714,02/11/2026 08:22 PM,Completed,30.74
UE-002715,02/11/2026 08:54 PM,Completed,75.49
UE-002716,02/12/2026 11:54 AM,Completed,156.65
UE-002717,02/12/2026 02:48 PM,Completed,36.39
UE-002718,02/12/2026 04:27 PM,Completed,97.18
UE-002719,02/12/2026 05:06 PM,Completed,106.12
UE-002720,02/12/2026 05:14 PM,Completed,33.88
UE-002721,02/12/2026 05:15 PM,Completed,45.19
UE-002722,02/12/2026 05:41 PM,Completed,25.0
UE-002723,02/12/2026 06:21 PM,Completed,41.86
UE-002724,02/12/2026 07:11 PM,Completed,70.77
UE-002725,02/12/2026 07:22 PM,Completed,122.71
UE-002726,02/12/2026 08:01 PM,Completed,25.0
UE-002727,02/12/2026 08:18 PM,Completed,56.11
UE-002728,02/12/2026 08:40 PM,Completed,25.0
UE-002729,02/12/2026 09:10 PM,Completed,32.16
UE-002730,02/13/2026 12:46 PM,Completed,41.42
UE-002731,02/13/2026 01:57 PM,Completed,66.37
UE-002732,02/13/2026 02:19 PM,Completed,134.75
UE-002733,02/13/2026 06:40 PM,Completed,34.14
UE-002734,02/13/2026 06:48 PM,Completed,85.11
UE-002735,02/13/2026 07:16 PM,Completed,42.14
UE-002736,02/13/2026 07:36 PM,Completed,45.63
UE-002737,02/13/2026 08:23 PM,Completed,146.07
UE-002738,02/13/2026 08:34 PM,Completed,54.01
UE-002739,02/13/2026 08:36 PM,Completed,117.38
UE-002740,02/13/2026 09:47 PM,Completed,58.55
UE-002741,02/14/2026 11:40 AM,Completed,84.45
UE-002742,02/14/2026 12:42 PM,Completed,59.4
UE-002743,02/14/2026 12:45 PM,Completed,88.97
UE-002744,02/14/2026 12:51 PM,Completed,153.41
UE-002745,02/14/2026 01:17 PM,Completed,87.43
UE-002746,02/14/2026 02:08 PM,Completed,75.05
UE-002747,02/14/2026 04:49 PM,Completed,104.84
UE-002748,02/14/2026 05:09 PM,Completed,84.11
UE-002749,02/14/2026 05:10 PM,Completed,94.92
UE-002750,02/14/2026 05:33 PM,Completed,56.58
UE-002751,02/14/2026 05:44 PM,Completed,29.05
UE-002752,02/14/2026 05:52 PM,Completed,71.61
UE-002753,02/14/2026 06:39 PM,Completed,63.12
UE-002754,02/14/2026 06:55 PM,Completed,135.4
UE-002755,02/14/2026 07:08 PM,Completed,54.73
UE-002756,02/14/2026 07:24 PM,Completed,31.74
UE-002757,02/14/2026 07:25 PM,Completed,97.74
